src_port,dst_port,payload_size,packet_count,duration_ms
55179,443,1831,4,336.3363571245884
57428,80,1004,4,333.30517576635253
57404,443,1551,4,310.9743232997919
51585,80,970,3,771.4669844058784
61542,443,1591,3,425.064743781173
51742,80,741,1,226.5613083555923
63076,53,61,1,355.37314824710074
54818,443,1484,3,133.37098446772367
51429,443,1265,2,617.9319874695991
52460,443,1281,4,17.628505514772858
60307,443,1606,3,291.38212598798606
62921,443,1310,4,230.72494972185166
57272,443,1728,5,774.7380066644928
50302,443,1141,3,251.67049716519216
53539,443,1256,2,208.19921403668093
58561,443,1681,3,101.20577002946794
57493,443,1324,4,149.3259558273819
60464,443,856,3,87.01127813125882
53901,443,1186,3,102.6592536639277
51368,443,1205,3,64.19822502360151
62422,443,1110,5,456.5747846913572
60353,443,1494,5,245.52244306474608
60043,443,1597,1,164.7570778768059
51458,443,1606,5,73.27813584158541
57096,53,56,1,215.54048995616228
52883,22,345,2,128.57697712825782
51128,22,358,2,383.0766671490008
54641,443,1037,1,84.26491010938636
55732,22,575,1,158.40096044017105
52057,443,1372,5,549.3540647698298
65063,443,1605,3,1973.0591922345473
65165,443,1533,2,186.18785408915974
57873,443,2026,4,125.08853444784575
64184,443,1600,3,22.156002807998565
62114,443,1712,3,242.9239518273761
50750,443,1801,5,374.404881178572
56703,443,1197,3,352.76378535222585
50994,443,1860,4,122.38594235986895
58081,443,1762,4,67.31524892986656
60431,80,957,3,98.46095084520837
54222,80,935,3,71.16974463178445
53748,443,1340,6,220.16296713370835
54307,443,1167,1,166.1805416480597
49306,443,1758,3,286.70347468634776
55706,443,1756,3,927.119708147521
56917,443,1132,3,70.33000129819088
54521,443,1098,1,376.6345053633791
53545,80,809,3,52.88838166753475
55346,443,1880,3,207.20256067284748
53776,443,1554,3,299.8462823535489
63811,443,1107,2,308.2140553402122
52234,443,1972,5,120.63082838625189
64812,443,2183,5,980.2209598780566
53163,443,1318,4,2646.8985106221858
65410,22,398,1,163.96492186091052
60397,443,1687,3,99.32943794808908
63070,443,1404,4,61.835683746332734
56183,443,1538,3,175.39133341906404
64694,443,1577,3,337.8329273231247
59232,22,506,1,112.01529497652001
55955,443,1144,2,414.44851425091935
49585,443,1675,4,42.1501084545905
62334,443,1374,2,2975.1208509612925
60913,443,2157,4,153.3672297292318
52201,443,1424,3,120.91729875237627
49984,22,493,3,341.8550304338145
56821,443,1831,4,140.94676918747527
64078,443,1751,4,272.0937921416781
57175,443,1559,3,343.0673344400401
60035,443,1409,2,64.8568540630819
62169,443,1604,4,407.4389227413626
54192,443,1511,5,1022.69784449101
52116,53,63,1,201.3892120513415
59054,22,619,4,587.0343493791603
58028,443,1194,2,82.73046155306695
51848,443,1701,4,64.5728397025293
56667,22,450,1,226.24291135506766
61080,80,760,5,704.6312310406215
52279,443,1532,3,126.02224568515219
50055,443,1626,4,26.253893085967576
59944,80,952,3,11.232277010400107
57161,80,509,3,116.67502715796896
56756,443,1426,3,338.39232655774316
49897,443,2106,5,181.14749865196669
58851,443,1435,4,408.5744356814857
64821,22,582,3,64.71313377257925
59496,80,913,3,167.9475184829772
54229,443,2232,6,669.7515745141745
55983,443,987,3,128.9534104956518
49400,443,1864,4,1468.0805356851295
49761,443,1346,5,417.0820600396037
62627,80,869,4,513.4936863159423
59930,80,485,2,186.79111318642842
62253,443,1579,2,171.13207664517347
64474,443,1759,5,118.65970346736542
52201,53,54,1,124.68155107342166
50731,443,1828,5,307.09456407546236
54335,443,1469,3,209.64202204169226
59390,443,1425,5,44.823897899226324
53073,80,563,3,417.55651858825763
55887,443,1643,3,173.68258418604
49548,443,1739,3,378.01956005715215
62288,443,1647,3,41.390882784426005
63919,443,2115,6,146.94717017516479
55619,443,1541,3,775.942278295038
49285,443,1569,5,119.21435461255685
59093,443,1574,4,209.4599978796019
50236,443,1886,4,821.4697094145675
51296,443,1487,2,430.11572904620135
52880,443,1376,3,48.243527146329136
60617,443,1534,3,492.5046138150417
56503,443,1274,4,953.0833456054984
49994,443,1058,3,177.27553692587216
59759,443,1001,4,759.6299823281956
58472,443,1413,4,59.756147992834045
60278,443,1276,3,44.259881232555706
49844,443,2126,2,416.999807673704
61486,443,1692,4,84.42875084384468
64591,443,1030,4,37.5399028982854
52213,53,66,1,215.45843504421097
49733,443,1315,4,302.75833079660595
63526,53,47,1,201.7567826574113
50214,443,1187,3,295.2999407911593
57482,53,56,2,262.16672436634366
58043,80,879,4,47.88100582277067
61815,443,1507,4,59.801051117325564
64196,443,1750,3,136.25190995173247
64461,80,662,2,187.08456665661186
54942,443,1407,2,127.84807718624123
59631,443,1658,3,60.53750802173797
65514,443,1797,3,134.36628173581505
63367,80,845,5,639.8664947766757
60852,22,550,4,405.43269510166465
61500,443,1345,2,152.87558145619803
57512,80,478,2,81.95699777476302
61341,22,509,2,113.75818386064559
64588,443,1350,5,355.82744807891913
54818,443,1168,5,104.46050492985525
56955,53,82,1,302.31364437389976
61596,80,699,3,71.75805459195415
58874,443,1691,2,152.29013982005617
60198,80,833,3,96.09635413248958
62909,22,372,2,210.7057432158441
55819,22,505,3,30.8467521676136
52204,443,1428,3,576.6678927916809
52385,80,677,1,1400.1752789489826
56408,443,1824,5,32.60510941819407
49491,443,1622,3,476.5707252011488
57390,443,1045,4,1615.1687733689203
62802,443,1669,3,80.52289248162289
49256,443,1399,5,623.3955746401466
64079,443,2299,5,147.64110978844644
56879,443,1662,2,152.2465626457132
52094,53,53,1,63.55160691144487
49809,22,402,3,715.7029760571412
54807,22,417,3,109.66360685426439
54569,443,1482,4,171.3995105517497
53366,443,1619,4,186.09691066930029
63978,443,1553,3,87.0977244632646
53073,443,1891,4,550.1282794589857
55640,443,1828,4,131.3246465984127
64496,443,1804,3,208.44745498878086
57289,443,1883,5,86.7048904977053
52144,443,1672,4,127.5479737947134
57408,443,1653,3,175.52335373042004
51502,443,1394,4,132.17060023383607
61122,443,1164,3,72.6319933783259
51949,443,1428,3,129.38842533556914
58315,80,855,4,77.29516443947281
63359,53,58,1,36.312147194934454
54015,53,70,3,106.7952273343557
59442,443,1503,4,442.45362771239616
64878,443,1706,5,64.20184613316094
58595,443,1552,2,178.18611666844382
54984,443,1435,4,184.0845365242966
50285,443,1498,2,248.47225569966167
55698,443,1448,3,1493.0120807515214
57270,443,1570,4,34.45604589873862
52704,443,1278,3,207.98757484047064
61879,53,89,1,111.78659026000996
64999,53,82,1,14.834372648611826
55222,443,1184,4,434.5060100560117
51274,80,777,1,1745.3763859718692
57674,80,623,1,1070.8144452854458
52600,443,1386,3,199.07117090436574
65199,53,66,1,1977.4213594347993
65495,443,1807,5,122.23037485038834
53127,443,1016,2,435.3976658588673
58888,443,1451,3,95.10752041939001
60710,443,1826,4,141.60416143856034
55817,443,1535,2,257.1630017523922
56279,80,346,2,547.3115040089335
59159,80,964,2,338.26684756282515
60969,443,1569,7,119.13413210173866
60128,53,66,3,124.43683982550247
58773,443,1509,4,156.98801735126042
59247,443,1911,3,1210.1930248436684
62073,443,1303,4,1375.5421515051735
49361,443,1639,6,332.6984186850038
56768,443,1718,5,716.6794908215854
62991,443,1711,3,147.90876754595936
51448,22,601,2,141.41853580736827
52384,443,1300,2,245.76946901028688
64310,443,1707,4,77.81263841550098
55136,443,1297,3,175.80926214506823
55862,80,771,2,885.2178523297797
51899,80,746,2,315.50530445572997
59627,443,1708,1,1244.7859617212057
54781,443,1465,2,86.9961155188537
63558,443,1466,4,924.8114859424597
55758,443,1529,3,1665.6078903830185
60067,443,1742,4,15.398946871024766
52694,443,1451,2,1103.8026932455887
51534,443,1395,3,161.0665064202288
64676,443,1198,2,204.70271011335717
54751,443,913,3,86.084033044656
50373,443,1878,4,143.9794518230136
52749,443,1776,4,5062.065294293533
53933,80,819,3,211.75106363991333
61684,443,1562,3,230.3360773978403
58585,53,57,3,11.601187241119572
50860,443,1180,4,328.1236238968388
52480,443,1257,4,320.00422317057934
50538,443,1855,3,145.89742558843537
52898,443,1139,3,113.33481442041466
59193,443,1960,4,224.52176619113138
64279,443,1507,3,145.6821720055363
52233,80,895,4,760.6153178671749
54532,443,1641,3,594.9489869071311
52868,443,729,2,156.00860870474693
52638,53,50,1,373.33288659683143
62066,80,1246,4,272.81551545010245
52257,443,1735,4,416.49848476660145
53839,443,1246,4,62.285869386847594
53859,443,1489,2,277.60436409054074
64120,80,782,1,320.2713482192725
65298,443,1882,3,906.6053933657099
54115,443,1588,5,147.16602197331258
55475,443,1589,2,43.85211356707421
56046,443,878,6,116.24458899649278
61037,443,1897,4,53.15747978443074
52651,443,1389,2,208.00914107478656
54260,22,397,2,101.22859527845354
54300,443,747,3,528.3751324919166
60094,22,393,2,188.43576837037315
57502,443,1505,4,134.59642248621137
64626,443,1382,4,225.19178257059667
59795,443,1875,4,125.00603601069389
50014,443,1030,3,113.21172297752915
61234,53,66,1,229.356384161353
65506,443,1150,3,149.4519504324416
50531,80,964,2,49.370018858592964
51364,443,1255,3,272.28255208889124
61650,443,1667,3,34.457761615482134
62078,80,751,1,68.82731988054609
61211,80,938,3,133.4318088952021
62759,443,1821,3,145.12108819157842
61492,80,585,2,57.94100422545789
53742,80,586,2,140.471901853635
59429,443,1739,2,301.7648124460143
51707,22,548,2,77.6992792890773
55809,80,830,2,258.79332400035554
57237,53,84,3,365.9148624049295
52843,22,670,2,408.6080679924668
51614,443,1283,2,41.26351602147828
49902,53,73,2,352.52718394701225
57856,22,509,2,220.61736808540982
64299,443,2024,3,275.7120660010657
62629,80,1141,3,96.52602741700892
49833,443,1243,3,23.18533190493071
60043,443,1462,3,171.43436754453046
64541,80,984,3,159.17702758954948
52002,443,1967,4,62.59659966660773
55015,443,1005,4,664.4820221313162
55148,443,1956,4,405.5106182145445
61910,443,1557,5,350.8051911886508
61552,53,42,2,72.61241387329211
49428,443,1603,4,934.491894868461
50487,443,1129,3,1008.9790728809314
53405,443,1290,3,277.0342367894368
61134,443,1919,5,320.3645216388223
52240,80,974,4,153.4654930414613
65126,443,1192,2,33.33183889328371
59478,443,1927,4,186.53717557940473
52013,80,698,3,38.89543218094502
51221,80,807,1,238.16682312146202
56415,443,1465,3,85.60508791298705
56855,443,1840,5,66.26455182061152
56240,443,1186,3,113.88039572237359
49368,443,2021,6,246.82101089885234
59962,443,1776,4,106.94704608648982
57743,443,1933,3,219.85395247650928
55498,80,515,3,146.4573316932006
57048,443,1880,2,280.86985759983077
56325,443,1968,6,456.7414218042502
58639,443,1128,4,51.285547753662655
64398,443,1495,2,183.6638111926899
65290,80,947,3,243.28929447570144
56476,443,1168,1,201.80672010583592
51437,443,1237,3,73.3218049605406
56315,443,1336,4,17.643023536140728
53727,80,748,3,317.15978612498674
49885,443,1711,4,82.83359880596768
61370,443,1492,5,172.5353425373538
63686,443,1907,5,411.92770474668544
51386,22,715,2,702.2326493369837
56066,443,1312,2,406.5603517384886
49159,80,899,3,285.24403433530665
54569,443,1144,3,178.0808235302677
61331,443,1562,4,78.60965578289348
61571,443,1651,3,143.9752117169099
54213,443,1194,1,187.64897891821698
57857,443,1411,4,396.8587776920667
52869,80,636,2,215.11495769577363
49761,80,635,3,480.9878731278444
52414,443,1796,2,171.59395140814416
53484,443,936,4,259.53412023202554
59740,443,1372,4,58.7894883134991
56400,443,1635,3,668.7310932122366
51439,443,1947,4,371.6486453796993
56665,443,1756,4,417.8010835100118
64488,80,927,3,184.2144761819775
59198,22,443,3,884.1375021624596
56611,443,1646,3,70.78928492080064
58626,443,1548,4,101.80152657762675
50898,443,1670,4,91.37195107737037
63034,443,1314,3,277.1899831919062
55028,443,1213,3,350.45099809371203
64394,443,1433,3,841.3035250182952
59101,443,1320,2,138.51603324213815
61548,443,1138,2,553.3934896749498
64981,443,1099,3,137.65750429157458
56179,443,1140,5,269.64941640353913
57076,53,62,1,195.02974502612568
60419,53,82,1,63.16441821879794
57901,443,1413,1,231.31164559508724
52762,53,40,2,197.49113126834305
56687,443,2110,4,73.4519250096135
56260,443,1861,5,49.709951636285425
50433,53,81,2,171.95206210823943
51595,80,732,3,285.7346464001941
57906,80,697,3,185.5214680019347
49154,53,71,4,100.38375080946464
62674,443,1595,2,299.47544405187136
63853,443,2013,5,98.44048512261334
53004,443,2014,4,155.33447748395872
62846,443,1361,2,120.90424867434636
50800,80,840,2,1926.6063830577534
56407,80,1082,3,77.67383420812507
63788,443,1331,3,33.64400781534157
54412,443,1456,4,246.70293675653036
64048,53,58,2,110.69778562557931
60974,443,1600,3,307.6270462315154
58923,443,1935,4,145.43697776817157
49606,443,1785,4,305.8071354932715
51887,443,1317,5,349.19100634117206
49174,80,767,2,607.8047664989559
49155,443,1536,4,1963.736339079389
64456,80,874,3,143.01279500015434
65435,443,1480,3,97.43545320310845
56777,443,1491,3,491.26972844225213
53419,443,1716,4,289.7912211203741
64823,443,1644,5,415.55150013184954
54087,443,1471,3,19.16799973098024
64444,443,1249,3,71.0484951962622
59130,80,704,1,205.872381425054
54471,443,1038,3,574.4448077695573
56121,443,1457,3,473.40434190335907
57341,443,1111,4,333.00537010511766
54713,443,1547,4,2040.1235199419232
59678,80,849,2,179.41214601722118
59478,80,632,1,376.1052909048293
61326,443,906,2,146.90031510738203
58465,443,1358,4,341.9318152631204
57217,443,1904,5,238.61049569784973
51991,443,1652,3,71.24429345922891
59568,443,1939,4,225.79507719454423
50259,443,1397,1,363.27887937405546
49677,80,790,3,921.3256594261956
63878,22,506,2,212.29962971001524
56068,22,423,2,285.8841858400808
51956,443,1661,5,814.6124760538428
58672,443,894,3,390.08495131762606
52511,53,77,1,45.33774260592014
62795,53,58,2,70.11931844587379
49723,80,886,3,186.94927139528568
51479,443,1869,4,356.885863570376
61190,443,670,2,527.3686905437745
61319,443,1399,3,450.2134145324696
60125,443,1550,5,64.93253100599152
65149,443,1948,3,86.82850337848244
51596,443,1502,3,881.6892811144947
52770,443,1673,3,356.7035328879406
55916,443,1156,2,388.91136079036465
57167,53,67,1,106.05711221227084
53303,443,2023,6,248.32988622479536
52745,80,659,1,59.59573874975964
62108,443,981,3,51.30605955130295
65459,443,1489,5,314.0396988476848
59976,443,1904,3,229.01754429557917
54534,443,1448,4,115.63568054947814
49661,443,2150,4,191.57645288403833
50886,53,80,1,84.11987780550942
56816,443,1701,2,36.19116090221595
63091,443,861,3,84.87383434260951
51137,443,1828,2,504.49887282504375
49674,443,1041,2,108.225538988663
52724,443,1992,4,121.4818608917064
49312,443,1587,3,36.49191399392699
52476,443,1311,2,72.46638083190057
54212,443,1581,3,87.03008714460935
60918,443,1106,3,2322.090916595392
50771,53,73,2,181.7325761533345
60188,443,1166,2,244.526319416095
50858,443,1460,3,30.41250229183128
52479,443,1667,3,328.7293908645033
59234,80,777,3,72.318455667805
59714,443,1446,3,110.79600091215148
54608,443,1752,4,932.6793036442563
61427,443,1667,3,456.0784700251515
52609,53,52,1,229.13145948793155
55055,443,1547,5,253.69824705100106
53754,443,1933,6,74.48343464538634
49169,443,2216,4,67.84255452460745
61423,443,1236,3,382.891794867554
57886,443,1603,1,316.54049852197113
59621,53,64,1,1155.750787204461
49410,443,2168,3,255.03671815876905
57667,443,1597,3,329.74653429722315
59106,443,1717,3,304.40353414265246
51719,443,1307,3,485.5312979007943
64413,443,2073,5,74.12482120686502
58104,443,1683,3,268.8348938886219
60647,53,69,2,160.76572997581647
59367,443,1481,3,125.20102625859366
64023,443,1630,3,75.24280473757727
51229,53,55,3,305.1340977205389
49604,443,1210,2,136.84707028668825
57016,80,736,4,600.8502802281313
61429,443,1700,3,266.3194072873966
51359,443,1781,1,416.5714816748281
54306,443,1442,1,152.0152602135167
64246,443,1490,3,122.75475221112752
53552,443,974,2,241.87975487040546
54833,443,1479,4,368.8052762297283
61640,443,1810,3,125.46838813985764
53196,443,2044,2,781.7672070914042
53729,80,1007,6,87.6695032246523
53622,443,1220,2,247.77826080033006
58345,22,707,2,564.327368218712
51698,443,1116,1,43.25824562101868
62112,443,1681,3,575.642022164087
58254,22,614,1,290.91964852370387
62222,443,1142,5,39.857449486926285
62174,443,1257,2,1649.3086869720328
63359,80,606,3,3715.1213894515986
60035,443,1549,2,850.6597602144703
61719,443,1417,3,372.19531849901233
56797,443,1545,3,227.56199398383004
54530,443,1914,4,110.36565690335424
51788,443,1593,1,1045.4660259796785
50588,80,686,1,261.04204578398543
62759,443,1110,3,240.14397499562713
51007,443,893,4,307.52870356428247
57590,53,43,2,320.1400666498391
57861,53,67,1,278.4248507946859
50224,443,1769,4,158.58471921927122
63724,443,1507,3,99.31074017819599
54094,443,1569,5,111.88385829975844
65234,443,1507,4,80.96602616490513
53482,80,1093,4,148.2353649632575
57832,443,1514,4,93.53187258681469
56393,443,1875,4,136.46676453065226
63871,53,57,3,2940.9322102991364
53081,443,903,2,287.2448918899351
52261,443,1416,6,340.230551480157
55216,53,65,1,143.6826352225094
56501,443,1561,4,63.59744500640047
55256,80,747,3,124.24835081736596
50357,443,1447,3,82.21954329857324
51601,443,1129,4,205.07041873827706
52167,80,1047,4,151.3677078833608
54344,443,1699,5,167.27273349163826
51440,443,1633,4,1130.4558358314857
51275,443,1441,4,46.055671813509576
51442,443,1801,4,289.33504648448184
55134,22,575,3,335.74919987968434
53263,22,580,1,51.93010527231713
62267,53,34,3,220.54736406266832
56605,443,1428,3,263.57286094176663
50830,443,1002,2,737.7283216248691
53768,443,1609,4,1327.05823705448
55327,22,584,2,206.1944533143
63229,80,806,3,306.422410711729
52339,443,1397,4,52.39138487166316
61453,443,1725,3,255.33809011567993
51800,443,1142,3,108.95813629222856
50986,443,1883,2,823.4638969580672
49217,443,1453,4,47.25465495904122
54127,443,1276,5,92.8504447249531
50170,80,604,3,308.59888795463036
52377,53,54,1,97.1185394679978
62228,443,1152,3,103.38881502560854
53125,53,46,1,804.699300148615
58074,443,1957,4,394.3273517231395
59504,53,73,3,112.07177432282562
49455,443,2411,6,84.52569623751414
51039,443,1467,3,199.37446125764941
